id,horario_trabalho,biorritmo,nivel_escolaridade,gosta_ler,lugar_animado,gosta_cinema,animal_estimacao,cozinha,esporte,dieta_especial,fumador,recebe_visitas,organizada_relaxada,musica_tipo,musica_alto,plano_perfeito,instrumento
2725,noite,noturno,superior,nao,nao,nao,nao,pedir,sim,sim,sim,sim,relaxada,classica,sim,sair,sim
2726,noite,madrugador,superior,nao,nao,sim,sim,cozinhar,nao,nao,nao,sim,relaxada,sertanejo,nao,casa,nao
2727,manha,noturno,medio,nao,sim,nao,nao,pedir,sim,nao,sim,sim,relaxada,funk,sim,sair,nao
2728,noite,madrugador,fundamental,sim,sim,nao,nao,cozinhar,sim,sim,nao,sim,organizada,rock,sim,casa,nao
2729,noite,madrugador,medio,nao,sim,sim,nao,pedir,sim,sim,sim,sim,relaxada,funk,sim,sair,sim
2730,noite,noturno,medio,sim,sim,nao,sim,pedir,sim,nao,sim,sim,organizada,funk,sim,sair,nao
2731,noite,noturno,superior,nao,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,classica,sim,sair,sim
2732,noite,noturno,superior,sim,sim,sim,sim,cozinhar,nao,nao,nao,nao,organizada,sertanejo,sim,casa,nao
2733,noite,noturno,medio,sim,nao,nao,nao,cozinhar,sim,sim,sim,sim,relaxada,funk,sim,casa,sim
2734,noite,noturno,medio,nao,nao,nao,nao,pedir,sim,nao,sim,sim,relaxada,funk,sim,casa,sim
2735,manha,madrugador,superior,sim,sim,sim,sim,pedir,nao,sim,nao,nao,relaxada,sertanejo,nao,sair,sim
2736,noite,noturno,superior,nao,sim,nao,sim,pedir,sim,sim,sim,sim,relaxada,classica,sim,sair,sim
2737,manha,madrugador,fundamental,sim,nao,nao,sim,cozinhar,nao,nao,nao,nao,relaxada,rock,nao,casa,nao
2738,noite,noturno,superior,nao,sim,nao,nao,pedir,sim,sim,sim,sim,organizada,funk,sim,sair,sim
2739,noite,noturno,medio,nao,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,classica,nao,casa,sim
2740,noite,madrugador,superior,nao,sim,nao,nao,pedir,sim,sim,sim,sim,organizada,classica,sim,sair,nao
2741,noite,noturno,medio,nao,sim,sim,nao,pedir,sim,sim,sim,sim,relaxada,funk,sim,sair,sim
2742,noite,madrugador,fundamental,nao,nao,sim,sim,cozinhar,sim,sim,sim,sim,organizada,rock,sim,casa,nao
2743,noite,noturno,medio,sim,sim,sim,nao,pedir,sim,nao,sim,sim,relaxada,funk,nao,sair,sim
2744,noite,madrugador,fundamental,sim,nao,sim,sim,cozinhar,sim,nao,nao,nao,organizada,rock,nao,casa,nao
2745,manha,madrugador,superior,sim,nao,sim,sim,pedir,nao,sim,nao,nao,organizada,sertanejo,nao,sair,nao
2746,manha,madrugador,fundamental,sim,sim,sim,sim,pedir,sim,nao,nao,nao,relaxada,sertanejo,sim,casa,nao
2747,noite,noturno,medio,nao,sim,sim,nao,pedir,nao,sim,sim,sim,relaxada,funk,sim,sair,sim
2748,noite,noturno,superior,nao,sim,sim,nao,pedir,nao,sim,sim,sim,organizada,funk,nao,casa,sim
2749,noite,noturno,medio,nao,nao,nao,nao,pedir,nao,sim,sim,sim,relaxada,funk,nao,sair,sim
2750,manha,madrugador,fundamental,sim,nao,sim,sim,cozinhar,nao,nao,sim,nao,organizada,sertanejo,nao,casa,nao
2751,manha,madrugador,superior,sim,nao,sim,sim,cozinhar,nao,nao,nao,nao,relaxada,sertanejo,nao,casa,nao
2752,manha,madrugador,superior,sim,nao,sim,sim,cozinhar,nao,nao,nao,sim,organizada,sertanejo,nao,sair,nao
2753,noite,noturno,medio,nao,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,funk,sim,sair,sim
2754,noite,noturno,superior,nao,sim,sim,nao,pedir,sim,sim,sim,sim,relaxada,classica,sim,sair,sim
2755,manha,noturno,superior,nao,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,classica,nao,sair,sim
2756,noite,noturno,superior,sim,nao,sim,sim,cozinhar,sim,sim,nao,nao,organizada,classica,sim,sair,nao
2757,manha,madrugador,superior,sim,sim,sim,sim,pedir,sim,nao,sim,sim,relaxada,classica,sim,sair,sim
2758,manha,madrugador,fundamental,sim,nao,sim,nao,pedir,nao,nao,nao,nao,organizada,sertanejo,nao,casa,nao
2759,noite,noturno,superior,nao,sim,nao,nao,pedir,sim,nao,sim,sim,relaxada,classica,sim,sair,nao
2760,manha,noturno,superior,nao,sim,sim,sim,cozinhar,nao,nao,nao,nao,organizada,sertanejo,sim,casa,nao
2761,manha,noturno,fundamental,sim,nao,sim,sim,pedir,sim,nao,nao,nao,organizada,rock,sim,casa,nao
2762,noite,noturno,medio,nao,sim,sim,nao,cozinhar,sim,sim,sim,sim,relaxada,funk,sim,sair,nao
2763,noite,madrugador,fundamental,sim,nao,sim,sim,cozinhar,nao,nao,nao,nao,organizada,rock,nao,casa,nao
2764,manha,madrugador,superior,nao,nao,sim,sim,cozinhar,nao,nao,nao,sim,organizada,sertanejo,nao,casa,nao
2765,manha,madrugador,fundamental,sim,nao,sim,sim,cozinhar,nao,nao,nao,nao,organizada,rock,nao,sair,nao
2766,manha,madrugador,fundamental,sim,nao,sim,sim,pedir,sim,nao,nao,nao,relaxada,sertanejo,nao,casa,sim
2767,noite,noturno,medio,nao,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,sertanejo,sim,sair,nao
2768,noite,noturno,medio,nao,sim,nao,nao,pedir,sim,nao,nao,sim,relaxada,funk,sim,casa,sim
2769,manha,madrugador,medio,sim,nao,sim,sim,cozinhar,nao,sim,nao,nao,organizada,rock,nao,casa,sim
2770,manha,madrugador,fundamental,sim,sim,sim,sim,cozinhar,nao,nao,sim,nao,relaxada,sertanejo,nao,casa,nao
2771,manha,madrugador,fundamental,nao,nao,sim,sim,cozinhar,nao,sim,sim,nao,organizada,sertanejo,nao,sair,nao
2772,noite,madrugador,superior,sim,nao,sim,nao,cozinhar,nao,nao,nao,nao,organizada,sertanejo,nao,casa,nao
2773,noite,madrugador,superior,sim,nao,nao,nao,cozinhar,nao,nao,nao,nao,organizada,sertanejo,sim,sair,nao
2774,noite,noturno,medio,nao,sim,sim,sim,pedir,sim,sim,sim,sim,relaxada,funk,sim,casa,sim
2775,manha,noturno,fundamental,sim,sim,sim,sim,cozinhar,nao,sim,sim,sim,organizada,rock,nao,casa,nao
2776,noite,noturno,medio,nao,sim,nao,nao,pedir,sim,nao,sim,sim,relaxada,funk,sim,sair,sim
2777,manha,noturno,fundamental,sim,sim,sim,sim,pedir,sim,nao,nao,nao,relaxada,sertanejo,nao,casa,nao
2778,manha,madrugador,superior,sim,nao,sim,sim,cozinhar,nao,sim,nao,nao,relaxada,sertanejo,nao,casa,nao
2779,noite,noturno,superior,sim,sim,sim,nao,pedir,sim,sim,sim,sim,relaxada,classica,sim,sair,nao
2780,noite,noturno,medio,sim,sim,sim,nao,cozinhar,sim,nao,nao,sim,organizada,funk,sim,sair,sim
2781,noite,madrugador,fundamental,sim,nao,sim,sim,pedir,nao,sim,nao,nao,relaxada,rock,nao,casa,nao
2782,noite,noturno,fundamental,nao,nao,nao,sim,cozinhar,sim,sim,nao,nao,organizada,funk,nao,sair,nao
2783,noite,noturno,medio,nao,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,funk,nao,casa,sim
2784,noite,noturno,medio,sim,sim,nao,nao,pedir,nao,sim,sim,sim,organizada,funk,sim,sair,nao
2785,manha,madrugador,superior,nao,sim,sim,sim,pedir,nao,nao,nao,nao,relaxada,sertanejo,nao,casa,sim
2786,noite,noturno,medio,nao,sim,nao,nao,cozinhar,sim,sim,sim,sim,relaxada,funk,sim,casa,sim
2787,noite,noturno,medio,sim,sim,nao,nao,pedir,nao,nao,sim,sim,relaxada,funk,sim,casa,sim
2788,manha,madrugador,fundamental,nao,nao,sim,nao,cozinhar,sim,sim,nao,nao,relaxada,rock,nao,casa,nao
2789,noite,noturno,superior,nao,sim,nao,nao,cozinhar,sim,sim,nao,sim,organizada,classica,sim,casa,sim
2790,manha,noturno,fundamental,sim,nao,sim,nao,cozinhar,nao,nao,nao,sim,organizada,rock,nao,sair,nao
2791,noite,madrugador,fundamental,sim,nao,sim,nao,cozinhar,nao,sim,nao,nao,relaxada,sertanejo,nao,casa,nao
2792,noite,noturno,medio,nao,sim,sim,nao,pedir,sim,sim,sim,sim,organizada,funk,sim,casa,sim
2793,noite,madrugador,superior,nao,sim,nao,sim,pedir,sim,sim,sim,sim,relaxada,classica,sim,sair,sim
2794,noite,noturno,superior,nao,nao,sim,nao,pedir,sim,sim,sim,nao,relaxada,classica,sim,casa,nao
2795,noite,noturno,medio,nao,sim,sim,nao,cozinhar,sim,sim,sim,sim,organizada,rock,sim,sair,sim
2796,manha,madrugador,fundamental,sim,nao,sim,sim,cozinhar,nao,sim,nao,nao,organizada,funk,nao,casa,nao
2797,manha,noturno,medio,sim,sim,nao,sim,pedir,sim,sim,sim,sim,relaxada,funk,sim,sair,sim
2798,manha,madrugador,fundamental,sim,nao,nao,sim,pedir,nao,nao,nao,sim,relaxada,rock,nao,casa,nao
2799,manha,madrugador,superior,sim,nao,sim,sim,pedir,nao,nao,nao,sim,relaxada,sertanejo,nao,casa,nao
2800,manha,madrugador,superior,nao,nao,sim,sim,cozinhar,nao,nao,nao,sim,relaxada,sertanejo,sim,casa,nao
2801,noite,noturno,fundamental,nao,sim,sim,nao,pedir,sim,nao,sim,sim,organizada,classica,sim,casa,sim
2802,manha,madrugador,fundamental,sim,sim,sim,nao,cozinhar,nao,sim,nao,nao,organizada,rock,nao,casa,nao
2803,noite,noturno,superior,sim,nao,nao,nao,pedir,sim,nao,sim,sim,relaxada,classica,sim,sair,nao
2804,noite,madrugador,medio,nao,nao,sim,nao,pedir,sim,nao,sim,sim,relaxada,classica,sim,casa,nao
2805,noite,noturno,superior,nao,sim,nao,nao,pedir,nao,sim,nao,sim,organizada,classica,sim,casa,nao
2806,manha,madrugador,fundamental,sim,nao,sim,sim,cozinhar,nao,nao,nao,sim,organizada,rock,sim,sair,sim
2807,noite,noturno,medio,nao,sim,nao,sim,pedir,sim,sim,nao,sim,relaxada,rock,sim,sair,sim
2808,manha,madrugador,medio,sim,nao,sim,nao,cozinhar,nao,nao,nao,nao,organizada,rock,sim,sair,nao
2809,manha,noturno,medio,nao,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,funk,sim,sair,sim
2810,manha,noturno,superior,nao,sim,nao,nao,pedir,sim,sim,sim,sim,organizada,classica,sim,sair,sim
2811,noite,noturno,medio,sim,sim,sim,nao,pedir,sim,sim,nao,sim,relaxada,funk,sim,sair,sim
2812,noite,noturno,medio,nao,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,funk,sim,sair,sim
2813,manha,noturno,medio,sim,nao,nao,nao,pedir,nao,sim,sim,sim,relaxada,funk,nao,casa,sim
2814,manha,madrugador,superior,nao,nao,sim,nao,cozinhar,nao,nao,nao,sim,organizada,rock,sim,casa,nao
2815,manha,madrugador,superior,sim,sim,sim,nao,cozinhar,nao,sim,nao,nao,organizada,sertanejo,nao,casa,nao
2816,manha,madrugador,medio,nao,sim,sim,sim,cozinhar,nao,nao,sim,nao,relaxada,sertanejo,nao,casa,nao
2817,manha,noturno,fundamental,sim,nao,sim,sim,cozinhar,nao,nao,nao,nao,relaxada,rock,nao,casa,nao
2818,manha,madrugador,medio,sim,nao,nao,nao,pedir,sim,sim,sim,sim,relaxada,funk,sim,sair,sim
2819,manha,madrugador,superior,sim,nao,sim,sim,cozinhar,nao,nao,nao,nao,relaxada,sertanejo,nao,casa,nao
2820,manha,madrugador,superior,sim,nao,sim,sim,cozinhar,sim,nao,nao,nao,organizada,sertanejo,nao,casa,nao
2821,noite,madrugador,superior,nao,sim,sim,nao,pedir,sim,sim,sim,nao,relaxada,classica,sim,sair,sim
2822,manha,madrugador,fundamental,sim,sim,sim,nao,cozinhar,nao,nao,sim,nao,relaxada,rock,sim,casa,nao
2823,noite,noturno,medio,nao,sim,nao,nao,pedir,sim,sim,sim,nao,organizada,funk,nao,sair,sim
2824,noite,madrugador,fundamental,sim,nao,sim,sim,cozinhar,sim,nao,sim,nao,organizada,rock,nao,casa,nao
2825,noite,noturno,superior,sim,sim,sim,sim,pedir,sim,sim,sim,sim,organizada,rock,sim,sair,sim
2826,manha,madrugador,fundamental,sim,nao,sim,nao,cozinhar,sim,nao,nao,nao,organizada,rock,sim,sair,nao
2827,noite,madrugador,medio,sim,nao,nao,sim,pedir,sim,sim,sim,sim,relaxada,funk,sim,sair,sim
2828,noite,noturno,superior,nao,sim,nao,nao,pedir,sim,sim,nao,sim,relaxada,classica,sim,sair,sim
2829,manha,madrugador,fundamental,sim,nao,sim,nao,cozinhar,sim,nao,nao,nao,organizada,funk,nao,casa,nao
2830,noite,noturno,superior,nao,nao,sim,nao,pedir,sim,sim,sim,nao,organizada,classica,nao,sair,sim
2831,manha,madrugador,superior,nao,nao,sim,sim,cozinhar,sim,nao,nao,nao,organizada,sertanejo,sim,casa,nao
2832,noite,noturno,fundamental,nao,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,classica,sim,sair,sim
2833,manha,madrugador,medio,nao,nao,sim,sim,pedir,sim,nao,nao,nao,organizada,sertanejo,nao,casa,sim
2834,noite,noturno,fundamental,sim,nao,sim,sim,cozinhar,nao,nao,nao,sim,organizada,rock,sim,casa,nao
2835,manha,madrugador,superior,sim,nao,nao,sim,cozinhar,nao,nao,nao,sim,organizada,sertanejo,nao,casa,nao
2836,manha,noturno,fundamental,sim,sim,sim,nao,pedir,nao,nao,nao,nao,organizada,rock,sim,casa,nao
2837,noite,noturno,superior,nao,sim,sim,sim,pedir,sim,sim,sim,sim,relaxada,classica,sim,sair,sim
2838,noite,noturno,medio,nao,nao,nao,nao,pedir,sim,sim,nao,sim,organizada,funk,sim,sair,sim
2839,manha,madrugador,fundamental,sim,nao,nao,sim,cozinhar,nao,nao,nao,nao,organizada,rock,nao,casa,nao
2840,noite,noturno,medio,nao,nao,nao,nao,cozinhar,sim,sim,nao,sim,relaxada,funk,sim,sair,sim
2841,manha,noturno,medio,sim,sim,nao,nao,pedir,sim,nao,sim,sim,relaxada,funk,nao,sair,sim
2842,noite,madrugador,superior,sim,nao,sim,sim,pedir,sim,nao,nao,nao,organizada,sertanejo,nao,casa,nao
2843,noite,madrugador,superior,nao,nao,sim,sim,cozinhar,nao,nao,nao,nao,organizada,sertanejo,nao,casa,nao
2844,noite,madrugador,fundamental,sim,nao,sim,nao,cozinhar,nao,nao,nao,nao,organizada,funk,sim,casa,nao
2845,manha,madrugador,medio,sim,nao,sim,sim,cozinhar,nao,nao,nao,nao,organizada,rock,nao,casa,nao
2846,noite,madrugador,superior,sim,nao,nao,sim,cozinhar,nao,nao,nao,nao,relaxada,sertanejo,nao,sair,nao
2847,manha,noturno,superior,nao,nao,sim,sim,cozinhar,nao,nao,nao,nao,organizada,rock,sim,casa,nao
2848,manha,madrugador,superior,sim,nao,sim,sim,cozinhar,nao,sim,nao,sim,relaxada,funk,nao,casa,nao
2849,noite,noturno,medio,nao,sim,nao,nao,pedir,sim,sim,sim,sim,organizada,funk,sim,sair,sim
2850,noite,noturno,superior,sim,sim,nao,sim,pedir,sim,sim,sim,sim,relaxada,classica,sim,sair,sim
2851,noite,madrugador,superior,sim,nao,nao,sim,pedir,sim,sim,sim,sim,relaxada,classica,sim,sair,sim
2852,noite,noturno,medio,nao,sim,sim,nao,pedir,sim,sim,nao,sim,relaxada,funk,nao,sair,nao
2853,noite,madrugador,superior,nao,sim,nao,nao,pedir,sim,nao,nao,sim,organizada,sertanejo,sim,sair,nao
2854,manha,madrugador,superior,sim,nao,sim,sim,cozinhar,nao,sim,nao,nao,organizada,funk,nao,casa,nao
2855,noite,madrugador,medio,nao,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,funk,sim,sair,sim
2856,manha,madrugador,medio,nao,sim,nao,nao,pedir,nao,nao,sim,sim,relaxada,funk,nao,sair,sim
2857,manha,madrugador,fundamental,sim,nao,sim,sim,pedir,nao,nao,nao,sim,organizada,rock,sim,casa,nao
2858,manha,noturno,medio,nao,sim,nao,sim,pedir,sim,nao,sim,sim,relaxada,funk,sim,sair,nao
2859,manha,madrugador,superior,sim,nao,sim,sim,pedir,nao,nao,nao,nao,organizada,sertanejo,nao,casa,nao
2860,manha,noturno,medio,nao,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,funk,sim,sair,sim
2861,noite,madrugador,fundamental,sim,sim,sim,sim,cozinhar,nao,nao,nao,nao,organizada,rock,nao,casa,nao
2862,manha,noturno,medio,nao,nao,sim,nao,pedir,sim,nao,sim,sim,relaxada,funk,nao,sair,sim
2863,noite,noturno,medio,sim,nao,nao,nao,pedir,sim,sim,sim,sim,relaxada,funk,sim,casa,sim
2864,manha,madrugador,fundamental,sim,nao,sim,sim,cozinhar,nao,nao,nao,nao,organizada,rock,nao,casa,nao
2865,manha,madrugador,superior,sim,nao,sim,sim,cozinhar,sim,nao,nao,nao,relaxada,rock,nao,sair,sim
2866,noite,noturno,medio,sim,sim,nao,nao,pedir,nao,sim,sim,sim,relaxada,funk,sim,sair,sim
2867,manha,madrugador,medio,sim,sim,sim,sim,cozinhar,sim,nao,nao,nao,organizada,rock,nao,casa,nao
2868,manha,madrugador,medio,nao,nao,nao,sim,cozinhar,sim,sim,sim,sim,relaxada,classica,sim,sair,sim
2869,manha,madrugador,superior,sim,nao,sim,sim,cozinhar,nao,nao,nao,nao,relaxada,sertanejo,nao,casa,nao
2870,noite,noturno,medio,nao,nao,sim,nao,pedir,nao,sim,sim,sim,organizada,funk,sim,sair,sim
2871,manha,madrugador,medio,sim,nao,nao,sim,pedir,nao,sim,nao,nao,organizada,sertanejo,nao,casa,nao
2872,noite,madrugador,superior,nao,sim,sim,nao,pedir,nao,sim,sim,sim,relaxada,classica,sim,sair,sim
2873,noite,madrugador,superior,sim,nao,sim,sim,pedir,nao,nao,nao,nao,organizada,rock,nao,sair,nao
2874,manha,madrugador,medio,sim,nao,sim,nao,cozinhar,nao,sim,nao,nao,organizada,rock,nao,casa,sim
2875,manha,noturno,fundamental,sim,nao,sim,sim,pedir,nao,nao,nao,nao,organizada,rock,sim,casa,nao
2876,noite,madrugador,superior,nao,sim,sim,nao,cozinhar,sim,sim,sim,nao,relaxada,classica,sim,sair,sim
2877,manha,madrugador,superior,nao,nao,sim,sim,cozinhar,nao,nao,nao,nao,organizada,sertanejo,sim,casa,nao
2878,manha,madrugador,fundamental,sim,nao,sim,nao,cozinhar,nao,sim,nao,nao,organizada,rock,nao,casa,nao
2879,noite,noturno,medio,nao,sim,sim,nao,pedir,nao,sim,sim,sim,relaxada,funk,sim,sair,sim
2880,manha,noturno,medio,sim,nao,sim,nao,pedir,sim,sim,sim,nao,organizada,funk,sim,sair,sim
2881,manha,noturno,superior,nao,nao,sim,nao,pedir,sim,sim,sim,sim,organizada,classica,sim,sair,sim
2882,manha,madrugador,superior,nao,nao,sim,sim,pedir,nao,nao,nao,nao,relaxada,sertanejo,sim,casa,nao
2883,noite,noturno,medio,sim,sim,sim,nao,pedir,sim,sim,sim,sim,organizada,funk,sim,casa,sim
2884,manha,noturno,superior,nao,nao,nao,nao,pedir,nao,sim,sim,sim,organizada,classica,sim,sair,sim
2885,noite,noturno,superior,nao,sim,nao,nao,pedir,sim,nao,sim,nao,relaxada,classica,sim,sair,sim
2886,manha,madrugador,superior,sim,nao,sim,sim,pedir,nao,nao,nao,nao,organizada,sertanejo,nao,casa,nao
2887,noite,noturno,superior,nao,sim,sim,nao,cozinhar,nao,sim,sim,nao,relaxada,classica,sim,sair,sim
2888,manha,noturno,superior,nao,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,classica,sim,sair,sim
2889,manha,noturno,medio,sim,nao,nao,nao,pedir,sim,sim,sim,nao,organizada,funk,sim,casa,sim
2890,manha,noturno,superior,nao,sim,sim,sim,cozinhar,nao,nao,nao,nao,organizada,sertanejo,nao,casa,nao
2891,noite,noturno,fundamental,nao,sim,nao,nao,pedir,nao,sim,sim,nao,relaxada,classica,sim,sair,nao
2892,noite,madrugador,medio,sim,sim,nao,nao,cozinhar,sim,sim,sim,sim,relaxada,funk,sim,sair,nao
2893,manha,noturno,superior,sim,nao,nao,sim,cozinhar,nao,nao,nao,nao,organizada,sertanejo,nao,casa,nao
2894,noite,noturno,superior,sim,sim,sim,nao,pedir,sim,sim,sim,sim,relaxada,classica,sim,sair,sim
2895,manha,madrugador,superior,sim,sim,sim,sim,cozinhar,nao,nao,nao,nao,relaxada,classica,nao,casa,nao
2896,noite,madrugador,medio,nao,nao,nao,nao,pedir,sim,sim,nao,sim,relaxada,funk,nao,casa,sim
2897,noite,noturno,superior,nao,sim,nao,nao,cozinhar,sim,sim,sim,sim,relaxada,classica,sim,sair,sim
2898,manha,madrugador,fundamental,nao,nao,sim,sim,cozinhar,nao,sim,nao,nao,organizada,sertanejo,nao,casa,sim
2899,noite,noturno,superior,sim,sim,sim,nao,pedir,sim,sim,sim,sim,organizada,classica,sim,sair,sim
2900,manha,madrugador,fundamental,sim,nao,sim,sim,cozinhar,nao,nao,nao,sim,organizada,rock,sim,casa,nao
2901,manha,madrugador,superior,sim,nao,sim,sim,cozinhar,nao,sim,sim,nao,organizada,funk,nao,casa,nao
2902,noite,noturno,medio,nao,nao,nao,sim,cozinhar,sim,nao,sim,nao,organizada,classica,sim,casa,sim
2903,noite,noturno,superior,sim,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,rock,sim,sair,sim
2904,manha,madrugador,superior,sim,sim,sim,sim,cozinhar,nao,sim,nao,nao,relaxada,sertanejo,nao,casa,nao
2905,noite,madrugador,superior,sim,nao,sim,nao,cozinhar,nao,nao,nao,nao,relaxada,classica,nao,casa,sim
2906,noite,noturno,superior,nao,sim,sim,sim,pedir,nao,sim,sim,sim,relaxada,sertanejo,nao,sair,sim
2907,noite,noturno,superior,sim,sim,nao,nao,pedir,sim,sim,nao,sim,relaxada,classica,nao,sair,nao
2908,manha,noturno,medio,nao,sim,nao,nao,pedir,nao,nao,sim,sim,relaxada,funk,nao,sair,sim
2909,manha,madrugador,fundamental,sim,nao,sim,sim,pedir,nao,nao,nao,nao,relaxada,rock,nao,casa,nao
2910,noite,noturno,medio,nao,sim,sim,nao,pedir,sim,nao,nao,sim,relaxada,sertanejo,sim,sair,sim
2911,noite,noturno,fundamental,nao,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,funk,sim,casa,sim
2912,manha,madrugador,fundamental,sim,nao,sim,nao,pedir,nao,nao,nao,nao,organizada,rock,nao,casa,nao
2913,manha,madrugador,fundamental,sim,nao,sim,sim,cozinhar,sim,sim,sim,nao,organizada,rock,nao,sair,nao
2914,noite,noturno,superior,nao,sim,nao,nao,cozinhar,nao,sim,sim,sim,relaxada,funk,sim,sair,sim
2915,noite,madrugador,fundamental,sim,sim,sim,sim,cozinhar,sim,nao,nao,nao,organizada,rock,nao,casa,nao
2916,noite,noturno,medio,nao,nao,sim,nao,pedir,sim,sim,sim,sim,relaxada,funk,sim,sair,sim
2917,manha,noturno,superior,sim,nao,sim,sim,cozinhar,sim,nao,nao,sim,relaxada,sertanejo,nao,casa,nao
2918,noite,madrugador,superior,nao,sim,nao,nao,cozinhar,sim,sim,sim,sim,organizada,classica,sim,sair,sim
2919,noite,noturno,medio,nao,sim,sim,nao,pedir,sim,sim,sim,sim,relaxada,classica,sim,casa,sim
2920,noite,noturno,superior,nao,sim,sim,nao,pedir,nao,sim,sim,nao,relaxada,sertanejo,sim,sair,sim
2921,manha,madrugador,fundamental,nao,sim,nao,sim,pedir,sim,sim,sim,nao,organizada,classica,sim,sair,sim
2922,manha,noturno,superior,nao,sim,nao,nao,pedir,sim,sim,sim,sim,organizada,funk,nao,sair,sim
2923,manha,madrugador,medio,sim,sim,sim,sim,cozinhar,nao,nao,nao,nao,organizada,sertanejo,sim,casa,sim
2924,manha,madrugador,fundamental,sim,nao,sim,nao,pedir,nao,nao,nao,nao,organizada,sertanejo,nao,casa,nao
2925,manha,noturno,fundamental,sim,nao,nao,nao,cozinhar,sim,nao,nao,nao,organizada,rock,sim,casa,nao
2926,noite,noturno,superior,sim,sim,nao,nao,pedir,sim,sim,sim,sim,organizada,classica,sim,sair,nao
2927,noite,noturno,superior,sim,nao,sim,sim,cozinhar,nao,nao,nao,nao,organizada,sertanejo,nao,sair,nao
2928,noite,madrugador,medio,nao,sim,nao,nao,cozinhar,nao,sim,nao,sim,relaxada,funk,sim,sair,sim
2929,manha,madrugador,medio,sim,nao,nao,nao,cozinhar,nao,nao,nao,nao,organizada,rock,nao,casa,nao
2930,noite,noturno,superior,sim,nao,sim,nao,pedir,sim,sim,nao,sim,organizada,classica,sim,sair,sim
2931,noite,noturno,superior,nao,sim,nao,sim,pedir,nao,sim,sim,nao,relaxada,classica,sim,sair,sim
2932,noite,madrugador,medio,nao,sim,sim,nao,pedir,sim,sim,sim,sim,relaxada,funk,nao,sair,sim
2933,noite,noturno,superior,nao,sim,sim,nao,pedir,sim,sim,sim,nao,relaxada,sertanejo,sim,sair,sim
2934,noite,noturno,fundamental,nao,nao,nao,nao,pedir,sim,nao,sim,sim,organizada,rock,sim,sair,sim
2935,noite,noturno,medio,nao,sim,nao,nao,pedir,sim,nao,sim,sim,organizada,funk,sim,sair,sim
2936,noite,noturno,superior,nao,sim,sim,sim,pedir,nao,sim,sim,sim,relaxada,classica,sim,sair,sim
2937,noite,madrugador,medio,sim,nao,nao,nao,pedir,nao,sim,sim,sim,relaxada,funk,sim,casa,sim
2938,manha,noturno,superior,sim,nao,sim,sim,pedir,nao,sim,sim,nao,relaxada,rock,sim,casa,nao
2939,noite,noturno,superior,nao,sim,nao,nao,pedir,nao,sim,sim,nao,relaxada,classica,sim,sair,sim
2940,noite,noturno,superior,sim,nao,nao,nao,pedir,nao,sim,sim,sim,relaxada,classica,sim,sair,sim
2941,manha,noturno,fundamental,sim,nao,sim,sim,pedir,nao,nao,nao,nao,relaxada,rock,nao,casa,nao
2942,manha,madrugador,fundamental,sim,nao,sim,sim,cozinhar,nao,nao,nao,nao,relaxada,rock,sim,casa,nao
2943,manha,madrugador,superior,sim,nao,nao,sim,pedir,nao,nao,nao,nao,relaxada,sertanejo,nao,sair,nao
2944,manha,madrugador,fundamental,sim,nao,sim,sim,cozinhar,nao,nao,nao,nao,organizada,rock,sim,casa,nao
2945,noite,noturno,superior,nao,sim,sim,nao,pedir,sim,sim,sim,sim,organizada,classica,sim,sair,nao
2946,manha,madrugador,superior,nao,nao,nao,sim,cozinhar,nao,nao,nao,sim,relaxada,sertanejo,nao,sair,nao
2947,noite,madrugador,medio,sim,nao,nao,sim,cozinhar,nao,nao,nao,nao,relaxada,sertanejo,nao,casa,nao
2948,manha,noturno,medio,nao,sim,nao,nao,pedir,sim,sim,nao,sim,organizada,funk,sim,sair,sim
2949,noite,noturno,superior,nao,sim,nao,sim,pedir,sim,nao,sim,sim,relaxada,funk,sim,sair,sim
2950,manha,madrugador,superior,sim,nao,sim,sim,cozinhar,sim,nao,nao,nao,relaxada,rock,sim,casa,nao
