id,horario_trabalho,biorritmo,nivel_escolaridade,gosta_ler,lugar_animado,gosta_cinema,animal_estimacao,cozinha,esporte,dieta_especial,fumador,recebe_visitas,organizada_relaxada,musica_tipo,musica_alto,plano_perfeito,instrumento
6656,noite,madrugador,medio,sim,nao,sim,sim,cozinhar,sim,nao,nao,nao,relaxada,rock,sim,casa,nao
6657,noite,noturno,superior,nao,sim,nao,sim,cozinhar,sim,sim,sim,sim,relaxada,classica,sim,sair,sim
6658,manha,madrugador,superior,sim,nao,sim,nao,cozinhar,nao,nao,nao,nao,relaxada,sertanejo,nao,casa,nao
6659,manha,madrugador,superior,sim,nao,sim,sim,cozinhar,nao,nao,nao,sim,organizada,sertanejo,nao,sair,nao
6660,manha,madrugador,superior,sim,nao,sim,sim,pedir,sim,nao,nao,nao,organizada,sertanejo,sim,casa,nao
6661,noite,noturno,superior,sim,sim,nao,nao,pedir,nao,sim,nao,sim,relaxada,funk,nao,sair,sim
6662,manha,noturno,superior,sim,nao,nao,sim,cozinhar,nao,nao,nao,sim,organizada,sertanejo,nao,casa,nao
6663,noite,madrugador,medio,nao,sim,nao,sim,pedir,sim,sim,sim,sim,relaxada,funk,sim,sair,sim
6664,noite,noturno,superior,nao,nao,sim,nao,pedir,nao,sim,sim,sim,organizada,classica,sim,sair,sim
6665,noite,noturno,superior,sim,nao,nao,sim,cozinhar,nao,nao,nao,nao,organizada,sertanejo,nao,casa,nao
6666,manha,madrugador,fundamental,nao,nao,sim,sim,cozinhar,nao,nao,nao,nao,organizada,rock,nao,casa,nao
6667,noite,madrugador,fundamental,sim,nao,nao,sim,cozinhar,sim,sim,sim,sim,organizada,rock,nao,casa,sim
6668,noite,noturno,superior,nao,sim,sim,nao,pedir,sim,sim,sim,sim,relaxada,classica,sim,sair,sim
6669,manha,madrugador,superior,sim,sim,sim,sim,cozinhar,nao,nao,nao,nao,relaxada,sertanejo,nao,casa,nao
6670,noite,noturno,superior,nao,sim,sim,nao,pedir,sim,sim,sim,nao,relaxada,classica,sim,sair,sim
6671,noite,noturno,superior,nao,sim,sim,nao,pedir,sim,sim,nao,sim,relaxada,funk,sim,sair,sim
6672,noite,noturno,superior,nao,sim,nao,nao,pedir,nao,sim,sim,sim,relaxada,classica,sim,sair,nao
6673,manha,madrugador,superior,sim,nao,nao,sim,cozinhar,sim,nao,nao,nao,organizada,rock,sim,casa,nao
6674,noite,madrugador,fundamental,sim,nao,sim,sim,cozinhar,nao,nao,nao,nao,organizada,rock,sim,casa,nao
6675,noite,noturno,medio,nao,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,funk,sim,sair,sim
6676,noite,madrugador,superior,nao,sim,nao,sim,pedir,sim,sim,sim,sim,organizada,classica,nao,sair,sim
6677,noite,noturno,medio,nao,nao,sim,nao,cozinhar,sim,sim,sim,sim,relaxada,sertanejo,sim,sair,sim
6678,manha,madrugador,superior,sim,nao,nao,sim,cozinhar,sim,sim,nao,sim,organizada,rock,sim,casa,nao
6679,noite,noturno,medio,sim,sim,nao,nao,pedir,nao,nao,sim,sim,organizada,sertanejo,sim,casa,sim
6680,manha,noturno,superior,nao,nao,sim,nao,cozinhar,nao,sim,nao,nao,relaxada,sertanejo,nao,sair,nao
6681,noite,madrugador,fundamental,nao,sim,nao,nao,pedir,sim,sim,nao,sim,relaxada,funk,sim,casa,nao
6682,noite,noturno,superior,nao,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,funk,nao,sair,sim
6683,manha,madrugador,fundamental,sim,nao,sim,sim,cozinhar,nao,nao,nao,nao,organizada,rock,sim,casa,nao
6684,noite,madrugador,medio,sim,nao,sim,sim,cozinhar,nao,sim,nao,nao,organizada,rock,nao,casa,nao
6685,noite,madrugador,superior,nao,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,sertanejo,nao,sair,sim
6686,noite,madrugador,superior,nao,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,classica,nao,sair,sim
6687,noite,madrugador,medio,nao,nao,sim,sim,cozinhar,nao,nao,sim,nao,organizada,sertanejo,nao,casa,nao
6688,manha,madrugador,superior,sim,nao,sim,sim,cozinhar,nao,nao,nao,nao,relaxada,sertanejo,nao,casa,nao
6689,noite,madrugador,fundamental,sim,nao,sim,sim,cozinhar,sim,nao,nao,nao,organizada,rock,nao,sair,nao
6690,noite,noturno,medio,nao,sim,nao,sim,pedir,nao,sim,sim,sim,relaxada,funk,nao,sair,sim
6691,manha,madrugador,fundamental,nao,sim,sim,sim,cozinhar,nao,nao,nao,sim,organizada,rock,nao,sair,sim
6692,manha,madrugador,fundamental,sim,sim,sim,sim,cozinhar,nao,sim,nao,sim,organizada,rock,nao,casa,nao
6693,manha,madrugador,fundamental,sim,nao,sim,nao,pedir,nao,nao,sim,sim,organizada,classica,nao,casa,nao
6694,noite,noturno,superior,nao,sim,nao,nao,pedir,sim,sim,sim,sim,organizada,classica,nao,sair,sim
6695,noite,noturno,superior,sim,nao,sim,nao,pedir,nao,sim,sim,sim,relaxada,funk,nao,sair,sim
6696,manha,noturno,superior,nao,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,classica,sim,sair,sim
6697,manha,madrugador,superior,sim,nao,sim,sim,cozinhar,nao,nao,nao,nao,organizada,sertanejo,nao,casa,nao
6698,manha,noturno,superior,sim,nao,sim,sim,cozinhar,sim,nao,nao,nao,organizada,sertanejo,nao,casa,nao
6699,noite,noturno,medio,sim,sim,nao,nao,pedir,sim,nao,nao,sim,relaxada,funk,nao,sair,sim
6700,manha,madrugador,superior,nao,nao,nao,sim,cozinhar,sim,nao,nao,nao,organizada,sertanejo,sim,casa,nao
6701,noite,madrugador,medio,nao,sim,nao,nao,pedir,nao,sim,sim,sim,relaxada,classica,nao,sair,sim
6702,noite,noturno,superior,nao,sim,sim,nao,pedir,nao,sim,sim,sim,organizada,classica,nao,sair,sim
6703,noite,madrugador,superior,sim,sim,sim,nao,cozinhar,nao,nao,nao,nao,organizada,rock,nao,casa,nao
6704,manha,madrugador,fundamental,sim,sim,sim,sim,cozinhar,nao,nao,nao,nao,organizada,rock,nao,sair,nao
6705,manha,madrugador,superior,sim,nao,nao,nao,pedir,nao,nao,nao,nao,organizada,sertanejo,nao,casa,nao
6706,noite,noturno,medio,nao,sim,sim,nao,pedir,sim,sim,sim,nao,relaxada,funk,sim,sair,sim
6707,noite,madrugador,fundamental,nao,nao,sim,sim,cozinhar,sim,nao,sim,nao,organizada,rock,nao,casa,sim
6708,noite,noturno,superior,nao,sim,sim,sim,pedir,sim,sim,sim,nao,relaxada,classica,nao,sair,sim
6709,noite,noturno,superior,sim,sim,sim,nao,pedir,sim,sim,sim,sim,relaxada,sertanejo,sim,casa,sim
6710,noite,noturno,medio,sim,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,funk,nao,casa,sim
6711,noite,noturno,medio,nao,sim,sim,nao,pedir,sim,sim,sim,sim,relaxada,funk,sim,sair,sim
6712,noite,noturno,superior,nao,nao,sim,nao,pedir,sim,sim,sim,sim,relaxada,classica,nao,sair,sim
6713,noite,madrugador,superior,nao,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,rock,sim,casa,sim
6714,noite,madrugador,fundamental,sim,nao,sim,nao,cozinhar,nao,nao,nao,nao,relaxada,rock,nao,casa,nao
6715,manha,madrugador,superior,sim,nao,sim,sim,pedir,sim,nao,nao,nao,relaxada,sertanejo,nao,casa,nao
6716,manha,noturno,superior,sim,nao,nao,sim,cozinhar,nao,nao,nao,nao,organizada,sertanejo,nao,casa,nao
6717,noite,noturno,medio,nao,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,funk,sim,sair,sim
6718,noite,madrugador,fundamental,sim,nao,sim,sim,pedir,nao,nao,nao,nao,organizada,rock,sim,sair,nao
6719,noite,noturno,medio,nao,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,funk,sim,casa,sim
6720,noite,noturno,medio,nao,sim,nao,nao,cozinhar,nao,sim,sim,sim,relaxada,classica,sim,sair,sim
6721,manha,madrugador,medio,nao,nao,sim,sim,pedir,nao,nao,sim,nao,organizada,classica,nao,casa,sim
6722,manha,madrugador,superior,sim,sim,nao,nao,pedir,nao,sim,sim,sim,organizada,classica,sim,sair,sim
6723,noite,noturno,superior,nao,sim,nao,nao,pedir,sim,sim,sim,sim,organizada,classica,nao,sair,sim
6724,noite,noturno,superior,nao,sim,nao,nao,pedir,sim,sim,sim,nao,relaxada,classica,sim,sair,sim
6725,manha,madrugador,superior,sim,nao,sim,sim,pedir,nao,nao,nao,sim,relaxada,sertanejo,nao,casa,nao
6726,noite,noturno,superior,nao,sim,nao,sim,pedir,nao,sim,sim,sim,organizada,classica,sim,sair,sim
6727,manha,noturno,medio,nao,nao,sim,sim,cozinhar,nao,nao,nao,nao,organizada,sertanejo,nao,casa,nao
6728,manha,noturno,superior,nao,sim,sim,nao,pedir,sim,sim,sim,sim,relaxada,classica,sim,casa,sim
6729,noite,madrugador,superior,nao,sim,nao,nao,pedir,sim,sim,sim,sim,organizada,sertanejo,sim,sair,sim
6730,manha,madrugador,superior,sim,nao,sim,sim,pedir,sim,sim,nao,nao,organizada,sertanejo,nao,casa,nao
6731,noite,noturno,medio,nao,sim,nao,nao,pedir,sim,sim,sim,sim,organizada,funk,sim,sair,sim
6732,manha,madrugador,superior,sim,sim,sim,sim,cozinhar,nao,nao,nao,nao,organizada,rock,nao,casa,nao
6733,manha,noturno,superior,nao,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,classica,sim,sair,sim
6734,noite,noturno,medio,nao,sim,nao,nao,pedir,sim,sim,nao,sim,relaxada,funk,sim,sair,sim
6735,manha,noturno,medio,sim,nao,sim,sim,cozinhar,nao,nao,nao,sim,organizada,sertanejo,nao,casa,nao
6736,manha,madrugador,superior,sim,nao,sim,sim,cozinhar,nao,nao,nao,nao,relaxada,sertanejo,nao,casa,nao
6737,manha,madrugador,superior,sim,nao,sim,sim,cozinhar,nao,nao,nao,nao,organizada,sertanejo,nao,casa,nao
6738,noite,noturno,medio,nao,sim,nao,nao,pedir,sim,nao,sim,sim,relaxada,funk,sim,casa,sim
6739,manha,noturno,fundamental,sim,nao,sim,nao,cozinhar,sim,nao,nao,sim,organizada,rock,sim,casa,nao
6740,noite,madrugador,fundamental,nao,sim,sim,sim,cozinhar,nao,nao,nao,nao,organizada,funk,nao,casa,nao
6741,noite,madrugador,medio,sim,nao,sim,sim,pedir,sim,nao,nao,nao,organizada,sertanejo,sim,casa,nao
6742,manha,madrugador,superior,sim,sim,sim,sim,cozinhar,sim,nao,nao,nao,relaxada,sertanejo,nao,casa,nao
6743,noite,madrugador,superior,nao,nao,sim,nao,pedir,sim,sim,sim,sim,relaxada,classica,sim,sair,sim
6744,manha,noturno,superior,sim,sim,sim,sim,cozinhar,nao,nao,nao,sim,organizada,sertanejo,nao,casa,nao
6745,manha,madrugador,superior,sim,nao,nao,sim,cozinhar,sim,nao,nao,sim,organizada,sertanejo,nao,casa,nao
6746,manha,madrugador,medio,sim,nao,sim,nao,cozinhar,nao,sim,sim,sim,relaxada,funk,nao,sair,sim
6747,manha,madrugador,superior,sim,nao,nao,sim,cozinhar,nao,sim,nao,nao,organizada,sertanejo,nao,sair,nao
6748,noite,madrugador,superior,sim,sim,sim,nao,pedir,sim,sim,sim,nao,organizada,sertanejo,sim,sair,sim
6749,manha,noturno,medio,sim,sim,sim,sim,cozinhar,sim,sim,sim,sim,relaxada,funk,sim,sair,nao
6750,noite,noturno,superior,nao,sim,nao,sim,pedir,sim,nao,sim,sim,relaxada,classica,sim,casa,nao
6751,noite,noturno,superior,sim,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,classica,sim,sair,nao
6752,manha,madrugador,superior,sim,nao,sim,nao,cozinhar,nao,nao,nao,sim,organizada,sertanejo,nao,casa,nao
6753,noite,madrugador,superior,nao,sim,sim,nao,pedir,sim,sim,sim,sim,relaxada,rock,sim,sair,sim
6754,noite,noturno,superior,sim,sim,sim,nao,pedir,sim,sim,sim,sim,relaxada,classica,sim,sair,sim
6755,manha,noturno,medio,sim,sim,nao,nao,pedir,sim,nao,nao,nao,relaxada,rock,sim,sair,sim
6756,manha,madrugador,fundamental,sim,nao,sim,sim,cozinhar,nao,sim,nao,sim,organizada,sertanejo,nao,casa,nao
6757,manha,madrugador,superior,nao,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,classica,sim,sair,nao
6758,noite,madrugador,medio,sim,nao,sim,nao,cozinhar,sim,nao,nao,sim,organizada,classica,nao,casa,nao
6759,noite,noturno,medio,nao,sim,sim,nao,pedir,nao,sim,sim,sim,relaxada,funk,sim,sair,sim
6760,manha,noturno,fundamental,nao,nao,nao,nao,pedir,sim,sim,sim,sim,organizada,rock,sim,sair,sim
6761,manha,madrugador,superior,sim,nao,sim,sim,cozinhar,nao,sim,nao,nao,relaxada,sertanejo,nao,casa,nao
6762,noite,noturno,superior,nao,sim,sim,nao,pedir,sim,sim,sim,sim,relaxada,classica,sim,sair,sim
6763,noite,madrugador,medio,nao,sim,nao,nao,pedir,sim,sim,nao,sim,relaxada,funk,nao,sair,sim
6764,manha,madrugador,fundamental,sim,nao,sim,sim,cozinhar,nao,nao,nao,nao,relaxada,sertanejo,nao,casa,nao
6765,noite,noturno,medio,sim,sim,nao,nao,pedir,sim,nao,sim,sim,relaxada,funk,sim,sair,sim
6766,noite,madrugador,medio,sim,nao,nao,nao,pedir,sim,sim,sim,sim,relaxada,funk,nao,sair,sim
6767,manha,noturno,superior,nao,nao,nao,nao,pedir,sim,nao,sim,sim,relaxada,rock,sim,sair,sim
6768,manha,madrugador,superior,sim,nao,sim,sim,cozinhar,nao,nao,sim,nao,organizada,sertanejo,nao,casa,nao
6769,noite,noturno,superior,sim,nao,sim,sim,pedir,nao,sim,sim,sim,relaxada,classica,sim,sair,sim
6770,manha,madrugador,fundamental,sim,nao,sim,sim,cozinhar,nao,nao,sim,nao,relaxada,sertanejo,sim,casa,sim
6771,noite,madrugador,medio,nao,sim,sim,nao,pedir,nao,sim,sim,sim,relaxada,funk,sim,sair,sim
6772,noite,madrugador,superior,nao,nao,nao,sim,cozinhar,nao,nao,nao,nao,organizada,sertanejo,nao,casa,nao
6773,noite,noturno,medio,sim,sim,nao,sim,pedir,sim,nao,nao,sim,relaxada,funk,nao,sair,nao
6774,manha,madrugador,superior,sim,sim,sim,sim,cozinhar,nao,nao,nao,nao,relaxada,sertanejo,nao,casa,nao
6775,noite,noturno,superior,sim,sim,nao,nao,cozinhar,sim,sim,sim,sim,organizada,classica,sim,sair,sim
6776,noite,noturno,fundamental,sim,nao,sim,nao,pedir,nao,nao,nao,sim,organizada,rock,nao,casa,nao
6777,manha,madrugador,superior,sim,nao,sim,sim,pedir,nao,nao,nao,nao,organizada,funk,sim,casa,nao
6778,noite,noturno,medio,sim,sim,sim,nao,pedir,sim,sim,nao,sim,relaxada,funk,sim,sair,sim
6779,noite,noturno,medio,nao,sim,sim,nao,cozinhar,sim,sim,nao,sim,relaxada,funk,sim,casa,nao
6780,manha,madrugador,superior,nao,nao,nao,sim,pedir,nao,nao,nao,nao,organizada,classica,nao,casa,nao
6781,manha,noturno,fundamental,nao,nao,sim,sim,pedir,sim,nao,nao,nao,relaxada,rock,nao,casa,nao
6782,manha,madrugador,fundamental,sim,nao,sim,sim,cozinhar,nao,nao,nao,nao,organizada,sertanejo,nao,casa,nao
6783,noite,noturno,medio,nao,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,funk,sim,sair,sim
6784,manha,madrugador,fundamental,sim,nao,sim,sim,pedir,sim,nao,sim,sim,relaxada,rock,sim,casa,nao
6785,noite,noturno,fundamental,sim,sim,nao,nao,pedir,sim,nao,sim,sim,organizada,funk,nao,sair,sim
6786,noite,madrugador,medio,nao,sim,sim,nao,pedir,sim,sim,sim,nao,relaxada,funk,sim,sair,sim
6787,manha,noturno,medio,sim,sim,nao,nao,pedir,nao,sim,sim,sim,relaxada,funk,nao,casa,nao
6788,noite,noturno,superior,sim,nao,nao,nao,pedir,nao,sim,sim,sim,organizada,rock,sim,sair,sim
6789,manha,madrugador,superior,sim,nao,sim,sim,cozinhar,nao,nao,nao,nao,organizada,sertanejo,nao,casa,nao
6790,manha,madrugador,fundamental,sim,nao,sim,nao,pedir,nao,nao,nao,sim,relaxada,rock,nao,casa,nao
6791,noite,noturno,superior,nao,sim,nao,sim,pedir,sim,sim,sim,sim,relaxada,funk,sim,sair,sim
6792,noite,noturno,superior,nao,nao,nao,nao,pedir,sim,sim,sim,sim,relaxada,classica,sim,casa,sim
6793,manha,noturno,superior,nao,nao,sim,nao,cozinhar,nao,nao,nao,nao,organizada,sertanejo,nao,casa,nao
6794,noite,madrugador,medio,nao,sim,nao,nao,pedir,sim,sim,sim,sim,organizada,funk,sim,sair,sim
6795,manha,madrugador,fundamental,sim,nao,sim,nao,cozinhar,nao,nao,nao,nao,relaxada,rock,nao,sair,nao
6796,manha,noturno,medio,nao,sim,sim,nao,pedir,sim,sim,nao,sim,relaxada,funk,sim,casa,sim
6797,manha,noturno,medio,nao,sim,nao,nao,cozinhar,nao,sim,sim,sim,organizada,funk,nao,sair,sim
6798,noite,madrugador,medio,nao,nao,sim,nao,pedir,nao,sim,sim,sim,organizada,funk,sim,casa,sim
6799,noite,noturno,medio,nao,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,funk,sim,sair,nao
6800,noite,madrugador,superior,nao,sim,nao,nao,pedir,sim,sim,sim,sim,organizada,classica,sim,sair,sim
6801,noite,noturno,medio,nao,sim,nao,nao,cozinhar,sim,sim,nao,sim,relaxada,funk,sim,sair,sim
6802,manha,noturno,superior,nao,sim,sim,nao,cozinhar,sim,nao,sim,sim,relaxada,sertanejo,sim,casa,sim
6803,noite,noturno,superior,sim,sim,nao,nao,pedir,sim,sim,sim,sim,organizada,classica,sim,sair,sim
6804,noite,noturno,medio,nao,sim,nao,nao,pedir,nao,sim,sim,sim,relaxada,funk,sim,sair,sim
6805,manha,madrugador,fundamental,sim,nao,sim,sim,pedir,nao,nao,nao,nao,organizada,rock,nao,casa,sim
6806,noite,noturno,medio,nao,sim,nao,sim,pedir,sim,nao,sim,nao,relaxada,funk,sim,sair,nao
6807,manha,noturno,medio,nao,sim,sim,nao,pedir,sim,sim,sim,sim,relaxada,funk,nao,sair,sim
6808,noite,noturno,superior,nao,sim,nao,nao,pedir,sim,nao,sim,sim,relaxada,classica,nao,sair,sim
6809,manha,noturno,superior,nao,sim,nao,nao,pedir,sim,nao,sim,sim,relaxada,classica,sim,sair,sim
6810,noite,noturno,superior,nao,sim,nao,nao,pedir,sim,sim,sim,sim,organizada,funk,nao,sair,sim
6811,noite,madrugador,superior,sim,nao,sim,sim,cozinhar,nao,nao,sim,nao,organizada,sertanejo,sim,casa,nao
6812,noite,noturno,medio,nao,sim,sim,nao,pedir,sim,sim,nao,sim,relaxada,funk,sim,sair,sim
6813,noite,madrugador,medio,nao,sim,sim,nao,pedir,sim,nao,sim,nao,relaxada,funk,sim,sair,sim
6814,noite,madrugador,superior,nao,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,sertanejo,nao,sair,sim
6815,manha,madrugador,superior,nao,nao,sim,sim,pedir,nao,sim,nao,sim,organizada,sertanejo,nao,sair,nao
6816,noite,noturno,medio,nao,sim,nao,nao,cozinhar,sim,sim,nao,sim,relaxada,funk,sim,sair,sim
6817,manha,madrugador,superior,sim,nao,sim,sim,pedir,sim,nao,nao,nao,organizada,sertanejo,nao,casa,nao
6818,noite,noturno,medio,nao,sim,sim,nao,pedir,sim,sim,nao,sim,organizada,funk,nao,casa,sim
6819,noite,madrugador,fundamental,sim,nao,sim,sim,cozinhar,sim,nao,nao,nao,organizada,classica,nao,casa,nao
6820,manha,madrugador,medio,sim,sim,sim,sim,cozinhar,sim,nao,nao,nao,organizada,classica,nao,sair,sim
6821,manha,madrugador,superior,nao,sim,sim,nao,cozinhar,nao,sim,nao,nao,organizada,sertanejo,nao,sair,nao
6822,manha,noturno,superior,sim,nao,nao,sim,cozinhar,nao,nao,nao,nao,relaxada,sertanejo,nao,casa,nao
6823,noite,noturno,superior,nao,sim,nao,sim,pedir,sim,sim,sim,sim,relaxada,funk,sim,sair,sim
6824,noite,noturno,superior,nao,sim,nao,nao,pedir,sim,nao,sim,sim,organizada,classica,nao,casa,sim
6825,noite,madrugador,superior,sim,nao,nao,nao,pedir,nao,sim,nao,nao,organizada,sertanejo,nao,casa,nao
6826,noite,madrugador,superior,sim,sim,sim,nao,pedir,sim,sim,sim,sim,relaxada,classica,sim,casa,sim
6827,manha,madrugador,fundamental,nao,nao,sim,nao,cozinhar,nao,nao,nao,nao,relaxada,classica,nao,casa,nao
6828,noite,noturno,medio,nao,sim,nao,nao,pedir,sim,nao,sim,sim,relaxada,rock,sim,sair,sim
6829,noite,noturno,medio,nao,sim,nao,nao,pedir,sim,sim,sim,nao,relaxada,classica,sim,sair,sim
6830,manha,madrugador,fundamental,sim,nao,sim,sim,pedir,nao,nao,nao,nao,organizada,rock,nao,sair,nao
6831,noite,noturno,superior,nao,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,classica,sim,sair,sim
6832,manha,madrugador,superior,sim,nao,sim,nao,cozinhar,nao,nao,sim,nao,organizada,sertanejo,nao,casa,nao
6833,manha,madrugador,fundamental,sim,nao,nao,sim,cozinhar,nao,nao,nao,sim,organizada,rock,nao,sair,nao
6834,noite,noturno,medio,nao,sim,sim,nao,pedir,nao,sim,sim,sim,relaxada,funk,sim,casa,sim
6835,noite,madrugador,superior,sim,nao,sim,nao,pedir,sim,sim,sim,nao,relaxada,classica,sim,sair,sim
6836,noite,noturno,medio,nao,sim,sim,nao,pedir,sim,sim,sim,sim,relaxada,funk,nao,sair,sim
6837,manha,madrugador,superior,sim,nao,nao,sim,cozinhar,nao,nao,nao,nao,organizada,sertanejo,nao,casa,nao
6838,noite,madrugador,superior,nao,sim,sim,nao,cozinhar,sim,sim,sim,nao,relaxada,classica,sim,sair,sim
6839,manha,madrugador,fundamental,sim,nao,nao,sim,cozinhar,sim,nao,nao,nao,organizada,sertanejo,nao,casa,nao
6840,manha,noturno,medio,nao,sim,nao,nao,pedir,nao,nao,nao,sim,relaxada,funk,nao,casa,sim
6841,noite,noturno,superior,nao,sim,sim,nao,pedir,sim,sim,nao,sim,organizada,funk,nao,sair,sim
6842,noite,noturno,superior,nao,sim,sim,sim,pedir,nao,sim,sim,sim,relaxada,classica,sim,sair,sim
6843,manha,madrugador,medio,sim,nao,sim,sim,cozinhar,nao,sim,nao,nao,organizada,sertanejo,sim,casa,nao
6844,manha,madrugador,superior,sim,nao,sim,nao,cozinhar,sim,sim,nao,nao,organizada,sertanejo,nao,casa,nao
6845,noite,noturno,superior,nao,sim,nao,sim,pedir,sim,sim,sim,sim,relaxada,classica,sim,casa,sim
6846,manha,madrugador,superior,nao,nao,sim,sim,cozinhar,nao,nao,nao,nao,organizada,sertanejo,nao,casa,nao
6847,manha,madrugador,superior,nao,nao,nao,nao,cozinhar,nao,nao,nao,nao,organizada,sertanejo,nao,casa,nao
6848,noite,madrugador,medio,sim,nao,sim,sim,pedir,sim,nao,nao,nao,organizada,sertanejo,nao,casa,nao
6849,noite,noturno,superior,nao,sim,nao,nao,pedir,sim,sim,nao,sim,relaxada,funk,sim,sair,sim
6850,manha,madrugador,superior,nao,sim,nao,nao,pedir,nao,nao,sim,sim,relaxada,classica,sim,casa,sim
6851,manha,madrugador,superior,sim,nao,sim,sim,cozinhar,nao,nao,nao,sim,organizada,sertanejo,nao,casa,nao
6852,manha,madrugador,fundamental,sim,nao,sim,sim,cozinhar,nao,nao,sim,nao,organizada,rock,nao,sair,nao
6853,noite,noturno,superior,sim,nao,nao,sim,cozinhar,nao,sim,sim,nao,organizada,sertanejo,nao,casa,nao
6854,noite,noturno,medio,sim,sim,nao,nao,pedir,sim,sim,nao,sim,relaxada,rock,sim,casa,nao
6855,noite,noturno,medio,sim,nao,sim,nao,cozinhar,sim,sim,sim,nao,organizada,classica,sim,casa,sim
6856,noite,madrugador,superior,nao,nao,nao,nao,pedir,sim,sim,sim,sim,relaxada,classica,sim,sair,sim
6857,noite,noturno,superior,sim,sim,nao,sim,pedir,sim,sim,sim,sim,organizada,classica,sim,sair,sim
6858,manha,noturno,superior,nao,nao,sim,sim,cozinhar,nao,sim,nao,nao,organizada,sertanejo,nao,casa,nao
6859,manha,madrugador,superior,sim,nao,sim,sim,pedir,nao,nao,sim,nao,organizada,sertanejo,nao,sair,nao
6860,noite,madrugador,superior,nao,sim,sim,nao,pedir,sim,sim,sim,sim,relaxada,classica,nao,sair,sim
6861,manha,noturno,superior,sim,nao,sim,sim,cozinhar,nao,nao,nao,nao,relaxada,sertanejo,sim,casa,nao
6862,manha,madrugador,medio,sim,nao,nao,nao,cozinhar,sim,nao,sim,sim,organizada,sertanejo,sim,casa,sim
6863,manha,madrugador,fundamental,sim,nao,sim,nao,cozinhar,nao,nao,nao,sim,organizada,rock,nao,casa,nao
6864,manha,noturno,superior,nao,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,classica,sim,sair,sim
6865,manha,madrugador,superior,nao,nao,sim,nao,pedir,sim,nao,sim,sim,organizada,classica,sim,sair,sim
6866,noite,noturno,superior,nao,sim,sim,nao,pedir,sim,nao,sim,sim,organizada,funk,nao,sair,sim
6867,noite,noturno,superior,nao,sim,sim,nao,pedir,sim,nao,nao,sim,relaxada,classica,sim,sair,sim
6868,manha,madrugador,fundamental,sim,sim,sim,sim,cozinhar,nao,sim,nao,nao,organizada,rock,nao,casa,nao
6869,noite,noturno,superior,sim,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,classica,sim,sair,sim
6870,noite,madrugador,superior,sim,nao,nao,sim,cozinhar,nao,nao,nao,nao,organizada,sertanejo,nao,casa,nao
6871,noite,noturno,medio,nao,sim,sim,nao,pedir,sim,nao,sim,sim,relaxada,rock,nao,sair,sim
6872,noite,noturno,fundamental,sim,nao,nao,sim,cozinhar,nao,nao,nao,nao,organizada,rock,nao,casa,nao
6873,noite,madrugador,fundamental,sim,nao,sim,nao,cozinhar,sim,nao,nao,nao,organizada,classica,nao,sair,nao
6874,noite,madrugador,superior,sim,nao,sim,sim,cozinhar,nao,nao,sim,nao,organizada,rock,sim,casa,nao
6875,manha,noturno,fundamental,sim,sim,sim,sim,cozinhar,nao,nao,nao,nao,organizada,rock,nao,casa,nao
6876,manha,noturno,superior,nao,sim,nao,sim,pedir,sim,sim,sim,sim,relaxada,classica,sim,casa,sim
6877,manha,noturno,superior,sim,nao,sim,nao,cozinhar,nao,nao,nao,nao,organizada,sertanejo,nao,casa,nao
6878,manha,madrugador,medio,nao,sim,sim,sim,pedir,nao,nao,sim,nao,organizada,sertanejo,nao,casa,nao
6879,manha,madrugador,superior,sim,nao,sim,sim,cozinhar,nao,nao,nao,nao,relaxada,sertanejo,nao,sair,nao
6880,manha,madrugador,fundamental,sim,nao,sim,sim,cozinhar,nao,nao,nao,nao,organizada,sertanejo,nao,casa,nao
